film_id=1, genre='comedy', director_name='David Dixon', title='Candidate mean cover start environment interview those.', length=1.16, rating=61.00184253535795
film_id=2889, genre='comedy', director_name='Felicia Griffin', title='Summer Democrat mouth focus visit.', length=1.67, rating=54.14443445116741
film_id=2890, genre='documentary', director_name='Grant Lynch', title='Character anything owner general wife.', length=3.18, rating=60.78459979819103
film_id=2891, genre='romance', director_name='Jerry Wolf', title='Significant item success concern her better provide.', length=2.93, rating=52.5262823049751
film_id=2892, genre='romance', director_name='Michael Carlson', title='Get star themselves special military.', length=2.6300000000000003, rating=51.29979417650804
film_id=2893, genre='romance', director_name='Richard Wells', title='On financial paper per mouth brother.', length=2.3200000000000003, rating=62.30717808387321
film_id=2894, genre='scifi', director_name='Kathy Poole', title='While drop end concern perform.', length=2.4200000000000004, rating=59.66403171094993
film_id=2895, genre='scifi', director_name='Deanna Owens', title='Some although true really attention ever.', length=2.14, rating=51.11861109455203
film_id=2896, genre='comedy', director_name='Kenneth Miller', title='Work so consider difference pull reveal reason.', length=0.74, rating=48.10301712418261
film_id=2897, genre='romance', director_name='Cynthia Molina', title='Nation box enjoy team fund night follow.', length=1.96, rating=57.39663968254764
film_id=2898, genre='scifi', director_name='Catherine Kane', title='Water too analysis another this.', length=1.69, rating=67.32655852038306
film_id=2899, genre='scifi', director_name='Brandon Arias', title='Collection parent treatment course war civil safe.', length=1.3599999999999999, rating=53.532955477195266
film_id=2900, genre='scifi', director_name='Linda Gross', title='Point evening build once growth finish pick.', length=1.47, rating=51.68996287868601
film_id=2901, genre='documentary', director_name='Daniel Sanchez', title='Strategy Republican authority.', length=2.9000000000000004, rating=54.07949714875051
film_id=2902, genre='comedy', director_name='Luis Gutierrez', title='Art cup management buy community training short.', length=2.73, rating=30.646151335050963
film_id=2903, genre='romance', director_name='Ashley Hammond', title='Kitchen above type measure only environmental human.', length=0.33, rating=43.6870439219762
film_id=2904, genre='scifi', director_name='Elizabeth Stanley', title='Next west candidate voice age poor.', length=1.8699999999999999, rating=49.32608978252952
film_id=2905, genre='documentary', director_name='Juan Martinez', title='Local painting he but wrong military report role.', length=1.01, rating=36.79497926155708
film_id=2906, genre='scifi', director_name='Amanda Montes', title='Community spend computer college seven picture leave feel.', length=0.47000000000000003, rating=50.40102442261862
film_id=2907, genre='documentary', director_name='Janet Miller', title='My take cut home fact enjoy pull.', length=2.6100000000000003, rating=58.51860813217806
film_id=2908, genre='romance', director_name='Juan Burke', title='From firm summer hand sure.', length=0.4, rating=56.574999188856026
film_id=2909, genre='romance', director_name='Kathryn Mckinney', title='Or within argue give security hour.', length=1.15, rating=40.90243467875679
film_id=2910, genre='comedy', director_name='Jason Wilkinson', title='Only often interesting wrong painting nature mention form.', length=2.75, rating=51.377207621669086
film_id=2911, genre='comedy', director_name='Mark Robles', title='Agency politics role answer compare close together.', length=2.5700000000000003, rating=38.23008787785806
film_id=2912, genre='romance', director_name='Denise Sanchez', title='Doctor program position science dream friend fact.', length=0.44, rating=62.939767409600144
film_id=2913, genre='documentary', director_name='Jeff Howell', title='Stock sit approach type report south.', length=1.76, rating=59.56118481552046
film_id=2914, genre='comedy', director_name='Clifford Thompson', title='Service hospital month mother.', length=2.95, rating=53.582678266348324
film_id=2915, genre='documentary', director_name='Andrew Jones', title='Hit compare foot.', length=0.54, rating=64.76821912538915
film_id=2916, genre='romance', director_name='Peter Joseph', title='Bag recently we describe.', length=1.05, rating=58.639087883663706
film_id=2917, genre='scifi', director_name='Casey Snyder', title='Environment answer thus national fact national activity.', length=2.7800000000000002, rating=52.205002647865705
film_id=2918, genre='romance', director_name='Jill Williams', title='Baby hot you gun piece south agree.', length=2.8000000000000003, rating=46.360442718922386
film_id=2919, genre='romance', director_name='Maria Burns DDS', title='Business accept sound bar.', length=2.37, rating=41.20764187933162
film_id=2920, genre='romance', director_name='Laura Sanders', title='Realize hear increase play.', length=3.0300000000000002, rating=30.17439914592875
film_id=2921, genre='comedy', director_name='Kristina Freeman', title='Show thought before exist every ago build.', length=1.74, rating=56.02461819813341
film_id=2922, genre='comedy', director_name='Brian Smith', title='Guess will course young discover.', length=1.96, rating=46.524173822244045
film_id=2923, genre='documentary', director_name='Vincent Love', title='Herself truth team fight truth loss not.', length=1.67, rating=34.81667330635101
film_id=2924, genre='scifi', director_name='Jennifer Davis', title='Town pick red just.', length=0.44, rating=48.0183409426874
film_id=2925, genre='comedy', director_name='Suzanne Mcfarland', title='Itself thus reduce area agreement.', length=3.0700000000000003, rating=64.65590482615562
film_id=2926, genre='comedy', director_name='Sean Davis', title='These drug such as.', length=2.27, rating=57.27437676027204
film_id=2927, genre='romance', director_name='Pamela Gonzalez', title='Close realize no audience stay strategy.', length=0.52, rating=43.10035063789171
film_id=2928, genre='scifi', director_name='Amy Nelson', title='Wish movement individual plan medical compare wish.', length=1.11, rating=52.814951593109214
film_id=2929, genre='romance', director_name='Ashley Nguyen', title='Can may simple class.', length=3.12, rating=48.70520141223396
film_id=2930, genre='scifi', director_name='Dr. Natasha Shaffer', title='Throughout weight this mind simple.', length=1.19, rating=51.809545950058464
film_id=2931, genre='comedy', director_name='Rachel Bryant', title='Process security report term.', length=3.08, rating=42.691587191513406
film_id=2932, genre='documentary', director_name='Teresa Hall', title='Community he worry.', length=2.77, rating=47.96596705248209
film_id=2933, genre='romance', director_name='Jonathon Mejia', title='Personal various themselves picture bar subject southern.', length=1.27, rating=55.709540612828256
film_id=2934, genre='romance', director_name='Molly Guerra', title='Start health full forget eat.', length=1.51, rating=47.101835086681206
film_id=2935, genre='comedy', director_name='Michelle Figueroa', title='Daughter necessary discussion garden PM.', length=1.52, rating=46.64692487961423
film_id=2936, genre='scifi', director_name='Heather Le', title='Red well method.', length=2.25, rating=45.35923712966282
film_id=2937, genre='scifi', director_name='Susan Thomas', title='Thought future pull professor increase yard effort.', length=0.24000000000000002, rating=32.38878299748161
film_id=2938, genre='documentary', director_name='Karen Payne', title='Pick stop hold leader pressure.', length=1.3599999999999999, rating=49.09678686080336
film_id=2939, genre='comedy', director_name='Phillip Keith', title='Black window defense particularly government language.', length=0.8600000000000001, rating=59.262085485188265
film_id=2940, genre='scifi', director_name='James Ritter', title='Subject the that push three.', length=1.39, rating=52.86452162260097
film_id=2941, genre='scifi', director_name='Traci Thomas', title='Well pull child get.', length=0.8899999999999999, rating=46.23577759112343
film_id=2942, genre='scifi', director_name='Timothy Mcdaniel', title='Under recently red early skin bank.', length=0.78, rating=48.084675089581495
film_id=2943, genre='scifi', director_name='Cindy Johnson', title='Movie material visit service moment.', length=1.46, rating=52.5882194549394
film_id=2944, genre='scifi', director_name='Stephanie Luna', title='Specific participant stand best six.', length=0.97, rating=56.53415826383326
film_id=2945, genre='documentary', director_name='Steven Ruiz', title='Color final store who same rate.', length=1.2, rating=44.662596121276906
film_id=2946, genre='romance', director_name='Brittany Russo', title='Director real control career church piece middle.', length=0.22, rating=37.37493424001652
film_id=2947, genre='comedy', director_name='Wendy Oliver', title='Risk teacher Mr sport husband.', length=3.1700000000000004, rating=64.87169391493734
film_id=2948, genre='comedy', director_name='Mackenzie Ward', title='Write design seek two particular.', length=2.3200000000000003, rating=44.63450522047322
